url_path,views_total,views_unique
/jgphpc/SPH-EXA,3,1
/jgphpc/SPH-EXA/pull/24,3,1
/jgphpc/SPH-EXA/branches,1,1
/jgphpc/SPH-EXA/commit/7d94d7d4a86df150d1d60e5ab3c7f552bbfec247,1,1
/jgphpc/SPH-EXA/compare/develop...jgphpc:SPH-EXA:test,1,1
/jgphpc/SPH-EXA/pulls,1,1
/jgphpc/SPH-EXA/tree/ci/uenv,1,1
/jgphpc/SPH-EXA/tree/test,1,1
